County,State,Population,Poverty Rate
Harding County, South Dakota,1281,12.724434035909447
Hughes County, South Dakota,17572,10.511040291372638
McPherson County, South Dakota,2366,16.272189349112427
Roberts County, South Dakota,10250,18.33170731707317
Sanborn County, South Dakota,2366,9.467455621301776
Sully County, South Dakota,1390,3.237410071942446
Lincoln County, South Dakota,53147,3.0123995710011853
Hand County, South Dakota,3303,7.992733878292461
Lake County, South Dakota,12350,14.566801619433198
Lawrence County, South Dakota,25018,11.895435286593653
Yankton County, South Dakota,22660,12.224183583406884
Codington County, South Dakota,27963,11.493759610914422
Beadle County, South Dakota,18163,23.300115619666354
Butte County, South Dakota,10194,10.780851481263488
Corson County, South Dakota,4177,47.5221450802011
Davison County, South Dakota,19753,12.028552624917735
Edmunds County, South Dakota,3971,5.741626794258373
Campbell County, South Dakota,1443,4.643104643104643
Jerauld County, South Dakota,2034,8.652900688298919
Bennett County, South Dakota,3440,36.97674418604651
Haakon County, South Dakota,2084,16.89059500959693
Stanley County, South Dakota,2994,5.744822979291917
Jones County, South Dakota,740,10.81081081081081
Meade County, South Dakota,27066,8.512524939037908
Potter County, South Dakota,2318,6.255392579810181
Turner County, South Dakota,8242,10.32516379519534
Brown County, South Dakota,38637,10.653001009395139
Charles Mix County, South Dakota,9319,20.710376649855135
Hanson County, South Dakota,3404,6.521739130434782
McCook County, South Dakota,5515,8.99365367180417
Marshall County, South Dakota,4759,8.17398613154024
Mellette County, South Dakota,2062,41.46459747817653
Moody County, South Dakota,6496,15.532635467980295
Perkins County, South Dakota,2964,11.740890688259109
Pennington County, South Dakota,108126,13.69050922072397
Todd County, South Dakota,10016,50.7388178913738
Union County, South Dakota,14929,7.261035568356889
Miner County, South Dakota,2255,11.39689578713969
Lyman County, South Dakota,3882,21.509531169500256
Ziebach County, South Dakota,2837,42.86217835741981
Deuel County, South Dakota,4282,9.85520784680056
Spink County, South Dakota,6478,9.663476381599258
Bon Homme County, South Dakota,6972,8.060814687320711
Brule County, South Dakota,5280,14.109848484848484
Brookings County, South Dakota,33697,14.289105855120633
Fall River County, South Dakota,6783,14.418398938522778
Gregory County, South Dakota,4209,15.06296032311713
Hamlin County, South Dakota,5911,5.430553205887329
Carroll County, Tennessee,28137,19.19181149376266
Chester County, Tennessee,17097,16.973738082704568
Decatur County, Tennessee,11681,22.121393716291415
Davidson County, Tennessee,678322,16.379094294450127
Jackson County, Tennessee,11573,21.87851032575823
McNairy County, Tennessee,25945,21.275775679321644
Perry County, Tennessee,7882,28.85054554681553
Roane County, Tennessee,52926,15.200468578770359
Bradley County, Tennessee,103666,17.409758262111012
Meigs County, Tennessee,11830,16.153846153846153
Hamblen County, Tennessee,63465,19.27361537855511
Haywood County, Tennessee,17944,18.819661168078465
Houston County, Tennessee,8188,16.47532975085491
Maury County, Tennessee,87606,12.798210168253316
Union County, Tennessee,19176,21.27659574468085
Hardin County, Tennessee,25813,21.109518459690854
Montgomery County, Tennessee,192120,13.866854049552362
Dickson County, Tennessee,51341,14.304357141465886
Morgan County, Tennessee,21639,19.774481260686724
Grundy County, Tennessee,13359,28.04102103450857
Monroe County, Tennessee,45698,19.983369075233053
Henry County, Tennessee,32263,19.38443418157022
Cocke County, Tennessee,35262,24.6384209630764
Crockett County, Tennessee,14554,17.328569465439056
DeKalb County, Tennessee,19380,18.53457172342621
Lake County, Tennessee,7588,18.858724301528728
Knox County, Tennessee,452286,15.35488606766515
Lewis County, Tennessee,11944,21.793369055592766
McMinn County, Tennessee,52569,19.153873956133843
Marshall County, Tennessee,31753,13.268037665732372
Obion County, Tennessee,30659,22.62630875110082
Rhea County, Tennessee,32478,21.088121189728433
Scott County, Tennessee,21949,25.650371315321884
Tipton County, Tennessee,61434,14.38779828759319
Anderson County, Tennessee,75538,15.998570256030078
Dyer County, Tennessee,37751,17.67900188074488
Fentress County, Tennessee,17940,22.62541806020067
Gibson County, Tennessee,49222,16.722197391410344
Hamilton County, Tennessee,354589,14.112958946837042
Hardeman County, Tennessee,25784,18.088737201365188
Loudon County, Tennessee,51024,13.568124804013797
Polk County, Tennessee,16722,16.756368855400073
Rutherford County, Tennessee,298456,11.63186533358351
Smith County, Tennessee,19279,13.90632294206131
White County, Tennessee,26394,17.284231264681367
Wilson County, Tennessee,128874,9.087946366218167
Sullivan County, Tennessee,156519,16.297062976379863
Unicoi County, Tennessee,17830,19.64105440269209
Warren County, Tennessee,40210,21.25839343446904
Washington County, Tennessee,126437,15.918599776964022
Weakley County, Tennessee,33776,18.898034107058265
Benton County, Tennessee,16154,22.075027856877554
Bledsoe County, Tennessee,14413,18.975924512592798
Campbell County, Tennessee,39824,20.266673362796304
Cannon County, Tennessee,13839,16.742539200809308
Coffee County, Tennessee,54074,14.999815068239819
Fayette County, Tennessee,39336,14.241407362212732
Hancock County, Tennessee,6605,25.0113550340651
Hawkins County, Tennessee,56402,19.036558987269956
Johnson County, Tennessee,17846,22.58209122492435
Lincoln County, Tennessee,33543,16.629401067286768
Macon County, Tennessee,23239,18.223675717543784
Moore County, Tennessee,6302,7.616629641383688
Robertson County, Tennessee,68575,11.171709806780896
Franklin County, Tennessee,41397,14.29572191221586
Blount County, Tennessee,127135,12.739214221103552
Cheatham County, Tennessee,39713,12.504721375871881
Carter County, Tennessee,56500,23.773451327433627
Grainger County, Tennessee,22942,18.53805248016738
Giles County, Tennessee,29024,15.497519294377067
Lauderdale County, Tennessee,26497,20.57214024229158
Lawrence County, Tennessee,42591,18.05076189805358
Madison County, Tennessee,97887,19.51229478888923
Marion County, Tennessee,28355,17.792276494445424
Overton County, Tennessee,21995,19.281654921573086
Pickett County, Tennessee,5071,18.457897850522578
Sumner County, Tennessee,175730,9.62328572241507
Wayne County, Tennessee,16713,17.244061509004965
Trousdale County, Tennessee,8773,13.13119799384475
Williamson County, Tennessee,212161,4.573884927012976
Bedford County, Tennessee,46854,16.70721816707218
Clay County, Tennessee,7684,26.262363352420614
Greene County, Tennessee,68520,16.669585522475188
Cumberland County, Tennessee,58178,15.691498504589363
Shelby County, Tennessee,937847,20.42124141784321
Van Buren County, Tennessee,5675,19.083700440528634
Claiborne County, Tennessee,31566,21.44079072419692
Henderson County, Tennessee,27889,19.23697515149342
Hickman County, Tennessee,24502,18.459717574075587
Humphreys County, Tennessee,18281,18.04605874952136
Jefferson County, Tennessee,52887,13.237657647436988
Putnam County, Tennessee,75565,22.28941970488983
Sequatchie County, Tennessee,14654,14.146308175242254
Sevier County, Tennessee,95523,15.070715953225925
Stewart County, Tennessee,13248,18.78774154589372
Hardin County, Texas,55993,11.910417373600271
Haskell County, Texas,5806,16.500172235618326
Howard County, Texas,36491,11.90430517113809
Leon County, Texas,16966,16.15584109395261
Mills County, Texas,4887,14.38510333537958
Montague County, Texas,19406,15.191177986189839
Newton County, Texas,14187,15.521251850285473
Panola County, Texas,23574,14.889284805293968
Reeves County, Texas,14791,10.932323710364411
Sabine County, Texas,10429,19.72384696519321
Sherman County, Texas,3067,14.607107923051842
Swisher County, Texas,7541,20.222782124386686
Hunt County, Texas,90322,18.190474081619097
Camp County, Texas,12670,17.29281767955801
Hansford County, Texas,5532,18.383947939262473
Guadalupe County, Texas,150889,10.454042375521079
Clay County, Texas,10369,14.842318449223647
Hartley County, Texas,5821,5.9611750558323315
Hill County, Texas,35098,17.000968716166163
Limestone County, Texas,23480,19.89352640545145
Nacogdoches County, Texas,65411,22.769870511076117
Parmer County, Texas,9871,16.979029480295814
Parker County, Texas,125963,9.001849749529624
Presidio County, Texas,7191,26.324572382144346
Val Verde County, Texas,48976,20.10984972231297
Culberson County, Texas,2257,29.24235711120957
Ector County, Texas,155744,12.123741524553113
Garza County, Texas,6739,9.585991986941682
Glasscock County, Texas,1420,11.619718309859154
Grimes County, Texas,27358,16.243877476423716
Travis County, Texas,1176584,13.594269512419002
Collin County, Texas,914075,6.830839920137844
Angelina County, Texas,87700,18.49714937286203
Collingsworth County, Texas,3026,14.705882352941176
Cottle County, Texas,1498,24.299065420560748
Hays County, Texas,194843,14.74879774998332
Lamb County, Texas,13368,20.09275882704967
Lipscomb County, Texas,3495,10.32904148783977
Loving County, Texas,74,16.216216216216218
Matagorda County, Texas,36744,20.31352057478772
Pecos County, Texas,15804,9.99746899519109
Robertson County, Texas,16727,14.975787648711664
Rockwall County, Texas,90414,5.775654212843143
Rusk County, Texas,53026,14.287330743408894
Taylor County, Texas,135371,15.352623530889186
Throckmorton County, Texas,1541,16.80726800778715
Trinity County, Texas,14481,18.251501968096125
Walker County, Texas,70818,17.866926487616144
Wood County, Texas,43315,12.882373311785756
Bandera County, Texas,21316,16.264777631825858
Aransas County, Texas,24832,17.49355670103093
Childress County, Texas,7064,15.911664779161947
Cochran County, Texas,2932,24.454297407912687
Coke County, Texas,3238,15.935762816553428
Comal County, Texas,129100,9.161115414407437
Coryell County, Texas,75818,10.781081009786595
Hemphill County, Texas,4152,8.742774566473988
Houston County, Texas,22849,21.151910368068624
Moore County, Texas,22016,16.701489825581394
Navarro County, Texas,48239,18.476751176434007
Potter County, Texas,121230,20.390992328631526
San Augustine County, Texas,8403,23.58681423301202
Scurry County, Texas,17346,11.46085552865214
Shackelford County, Texas,3348,17.50298685782557
Starr County, Texas,63420,34.638915168716494
Stonewall County, Texas,1084,13.191881918819188
Upton County, Texas,3575,17.622377622377623
Bastrop County, Texas,80306,12.853335989838866
Brown County, Texas,37787,15.648238812289941
Hall County, Texas,3102,21.695680206318503
Bee County, Texas,32729,15.05087231507226
Franklin County, Texas,10639,14.86981859197293
Frio County, Texas,19110,16.886446886446887
Crane County, Texas,4836,11.393713813068652
Lampasas County, Texas,20473,11.864406779661017
McCulloch County, Texas,8145,15.911602209944752
Mason County, Texas,4122,12.566715186802522
Dickens County, Texas,2224,15.512589928057555
Lee County, Texas,16850,13.359050445103858
Tarrant County, Texas,1983675,13.337618309450892
Anderson County, Texas,57747,12.009281867456318
Ellis County, Texas,164092,10.368573726933672
Jackson County, Texas,14756,13.296286256438059
Kerr County, Texas,50761,13.31731053367743
Milam County, Texas,24479,15.707340986151396
Comanche County, Texas,13492,17.84020160094871
Falls County, Texas,17289,22.65602406154202
Brooks County, Texas,7251,38.35333057509309
Austin County, Texas,29292,13.283490372798033
Kenedy County, Texas,564,24.822695035460992
Nueces County, Texas,358484,16.293335267403844
Colorado County, Texas,20913,11.791708506670492
San Patricio County, Texas,66867,15.046285910837932
Rains County, Texas,11246,13.000177841010137
Randall County, Texas,130552,9.380936331883081
Real County, Texas,3358,19.565217391304348
San Saba County, Texas,5851,15.330712698683985
Schleicher County, Texas,3122,10.249839846252403
Sterling County, Texas,1139,16.242317822651447
Zavala County, Texas,12152,35.53324555628703
Calhoun County, Texas,21821,15.622565418633426
Carson County, Texas,6033,6.315266036797613
Foard County, Texas,1414,5.516265912305516
Freestone County, Texas,19646,15.891275577725745
Goliad County, Texas,7510,16.178428761651134
Hamilton County, Texas,8220,15.48661800486618
Hardeman County, Texas,3990,13.734335839598998
Mitchell County, Texas,8774,5.653065876453157
Titus County, Texas,32664,18.959710996816067
Briscoe County, Texas,1591,13.827781269641735
Lavaca County, Texas,19859,10.222065562213606
Liberty County, Texas,79884,14.74763406940063
Terry County, Texas,12755,12.465699725597805
Wise County, Texas,63247,12.71522759972805
Erath County, Texas,41016,21.47210844548469
Brazoria County, Texas,345995,9.55013800777468
Motley County, Texas,1114,12.208258527827649
Donley County, Texas,3433,13.632391494319837
Atascosa County, Texas,48139,14.46020897816739
Coleman County, Texas,8422,20.19710282593208
Nolan County, Texas,14990,16.31087391594396
Hudspeth County, Texas,3702,29.956780118854674
Medina County, Texas,48548,12.049929966219
Ward County, Texas,11498,11.41937728300574
Henderson County, Texas,79687,17.597600612396
Harrison County, Texas,66606,17.423355253280484
Menard County, Texas,2123,9.467734338200659
Lamar County, Texas,49401,17.497621505637536
Fayette County, Texas,24963,8.89316187958178
Williamson County, Texas,508313,6.8987021775953
Kimble County, Texas,4432,21.77346570397112
Martin County, Texas,5547,6.8866053722733005
Doña Ana County, New Mexico,213849,27.175249825811672
Oglala Lakota County, South Dakota,14291,51.36799384227836
Polk County, Texas,46974,17.286158300336357
Refugio County, Texas,7293,16.19361031125737
Van Zandt County, Texas,53607,13.970190460201094
Caldwell County, Texas,40544,16.818764798737174
Wilbarger County, Texas,12972,16.119333950046254
Reagan County, Texas,3735,17.85809906291834
Yoakum County, Texas,8481,12.29807805683292
Hale County, Texas,34527,18.414574101427867
Shelby County, Texas,25689,22.780178286426096
Red River County, Texas,12353,16.149923095604308
Runnels County, Texas,10266,15.819209039548022
San Jacinto County, Texas,27436,17.054235311269863
Sutton County, Texas,3894,6.445814072932717
Tom Green County, Texas,116906,12.265409816433715
Upshur County, Texas,40506,13.610329333925838
Victoria County, Texas,91518,14.563255315894141
Waller County, Texas,48443,16.210804450591418
Wharton County, Texas,41430,17.19044170890659
Wichita County, Texas,131778,16.715233195222268
Wilson County, Texas,47205,9.967164495286516
Borden County, Texas,602,2.823920265780731
Hockley County, Texas,23273,14.411549864650024
Marion County, Texas,10140,21.942800788954635
Maverick County, Texas,57471,24.313131840406466
Midland County, Texas,159883,8.57752231319152
Grayson County, Texas,126146,13.956050925118513
Live Oak County, Texas,12043,14.14099476874533
Llano County, Texas,20195,12.354543203763308
Palo Pinto County, Texas,28109,17.958660927105196
Fannin County, Texas,33787,13.555509515494125
Karnes County, Texas,15051,15.79297056673975
DeWitt County, Texas,20474,14.530624206310442
Brazos County, Texas,214231,24.134695725641947
Callahan County, Texas,13660,15.439238653001464
Cass County, Texas,30118,18.165216813865463
Gaines County, Texas,19889,10.96083262104681
Gregg County, Texas,123402,17.040242459603572
Gray County, Texas,22962,13.801062625206864
Madison County, Texas,13979,10.84483868660133
Lubbock County, Texas,298042,17.988739842035685
Jack County, Texas,8839,15.782328317682996
Kaufman County, Texas,114852,12.253160589280117
Kendall County, Texas,40306,5.594700540862402
Bosque County, Texas,17955,15.243664717348928
Floyd County, Texas,5953,18.074920208298337
Bexar County, Texas,1892004,16.109479683975298
Bailey County, Texas,7098,21.541279233586927
Chambers County, Texas,39283,12.807066670060841
Baylor County, Texas,3602,12.715158245419211
Bell County, Texas,336506,13.869292078001582
Cameron County, Texas,420201,30.916632754324716
Denton County, Texas,781321,8.2556337280068
Orange County, Texas,83909,14.013991347769608
Hutchinson County, Texas,21704,16.314964983413194
Washington County, Texas,34667,12.397957711945077
Morris County, Texas,12530,15.522745411013567
Stephens County, Texas,9365,19.9679658302189
Winkler County, Texas,7777,17.71891474861772
Harris County, Texas,4525519,16.616547184974806
Andrews County, Texas,17577,11.845024748250555
Burnet County, Texas,45017,12.157629340027102
Gillespie County, Texas,25939,12.240255985196036
Gonzales County, Texas,20558,16.874209553458506
Dallas County, Texas,2552213,17.498970501286532
Lynn County, Texas,5785,17.83923941227312
McMullen County, Texas,600,7.0
Young County, Texas,18166,16.17857536056369
Zapata County, Texas,14415,33.80506416926812
Johnson County, Texas,160173,10.739013441716144
Hood County, Texas,55418,12.129632971236783
Hopkins County, Texas,35929,17.56798129644577
McLennan County, Texas,245720,18.594741982744587
Ochiltree County, Texas,10484,12.886302937809996
King County, Texas,289,3.4602076124567476
Knox County, Texas,3753,14.09539035438316
Cherokee County, Texas,51594,17.618327712524714
Concho County, Texas,3858,5.728356661482634
Delta County, Texas,5172,22.583139984532096
Edwards County, Texas,2111,6.963524396020843
Eastland County, Texas,18278,16.539008644271803
Jones County, Texas,19969,10.120687064950674
Jeff Davis County, Texas,2236,6.48479427549195
Jim Hogg County, Texas,5262,25.712656784492587
Jim Wells County, Texas,41318,22.706810591025704
Montgomery County, Texas,535187,10.260338909577401
Dallam County, Texas,7207,15.80407936728181
Dimmit County, Texas,10822,29.911291812973573
Webb County, Texas,269624,31.04397234667537
Fort Bend County, Texas,711421,8.006370348921385
Armstrong County, Texas,1929,7.257646448937273
Castro County, Texas,7891,15.612723355721709
Irion County, Texas,1592,13.50502512562814
Kleberg County, Texas,31540,22.203551046290425
Willacy County, Texas,21839,32.77164705343651
Cooke County, Texas,39064,13.600757730903133
Crosby County, Texas,5895,20.508905852417303
Dawson County, Texas,13095,15.868652157311951
Fisher County, Texas,3875,17.18709677419355
Duval County, Texas,11434,23.884904670281617
Burleson County, Texas,17596,14.889747669924983
Blanco County, Texas,11089,10.64117594012084
Jasper County, Texas,35444,16.28484369709965
Jefferson County, Texas,254574,18.156606723388876
Kinney County, Texas,3631,9.749380335995593
Oldham County, Texas,2083,8.161305808929429
Deaf Smith County, Texas,18947,17.802290600095002
Galveston County, Texas,321184,13.612446448141876
El Paso County, Texas,834825,21.319438205611956
La Salle County, Texas,7418,7.212186573200324
Roberts County, Texas,889,3.262092238470191
Terrell County, Texas,721,17.05963938973648
Tyler County, Texas,21456,13.735085756897837
Uvalde County, Texas,27015,17.52729964834351
Wheeler County, Texas,5599,18.860510805500983
Bowie County, Texas,93635,16.820633310193838
Archer County, Texas,8793,8.745593085408848
Brewster County, Texas,9220,10.63991323210412
Kent County, Texas,680,16.61764705882353
Hidalgo County, Texas,839539,31.432845883276418
Smith County, Texas,222277,15.943170008592881
Somervell County, Texas,8650,20.86705202312139
Crockett County, Texas,3836,20.51616266944734
Millard County, Utah,12651,11.493162595842225
Tooele County, Utah,63357,6.815347948924349
Washington County, Utah,155577,14.062489956741677
Kane County, Utah,7246,10.971570521667127
Summit County, Utah,39731,7.465203493493745
Grand County, Utah,9544,12.468566638725902
Piute County, Utah,1860,12.634408602150538
Rich County, Utah,2307,17.945383615084527
Wasatch County, Utah,29306,7.728792738688323
Beaver County, Utah,6414,10.399126909884627
Box Elder County, Utah,52182,10.080104250507837
Iron County, Utah,48504,20.618918027379184
Sanpete County, Utah,28892,15.107988370483179
Sevier County, Utah,20961,13.02895854205429
Utah County, Utah,576496,11.516818850434348
Weber County, Utah,244101,11.993805842663487
Duchesne County, Utah,20259,12.42410780393899
San Juan County, Utah,15193,27.571908115579543
Salt Lake County, Utah,1106700,10.313092979127134
Uintah County, Utah,36343,11.454750570949013
Daggett County, Utah,702,3.2763532763532766
Davis County, Utah,334977,6.195947781489475
Wayne County, Utah,2700,9.11111111111111
Carbon County, Utah,20512,15.795631825273011
Emery County, Utah,10410,12.862632084534102
Morgan County, Utah,11014,2.4241873978572728
Cache County, Utah,120288,14.791999201915402
Garfield County, Utah,5020,12.609561752988048
Juab County, Utah,10694,12.586497101178232
Rutland County, Vermont,59676,10.960855285206783
Orleans County, Vermont,26951,13.661830729843048
Grand Isle County, Vermont,6950,7.453237410071942
Orange County, Vermont,28901,11.241825542368776
Chittenden County, Vermont,160985,10.595397086685095
Lamoille County, Vermont,25191,13.651701004326942
Windsor County, Vermont,55485,10.047760656033162
Franklin County, Vermont,48816,7.946165191740413
Caledonia County, Vermont,30576,11.868785975928834
Windham County, Vermont,43332,13.560417243607496
Bennington County, Vermont,36054,12.323181893825927
Addison County, Vermont,36825,7.163611676849966
Essex County, Vermont,6203,15.476382395615024
Washington County, Vermont,58691,11.34415838885008
Charles City County, Virginia,7022,13.144403303902022
Culpeper County, Virginia,49795,8.645446329952806
Dinwiddie County, Virginia,28033,14.490065280205473
Greene County, Virginia,19213,9.300994118565555
Hanover County, Virginia,103218,5.650177294657908
Lunenburg County, Virginia,12369,17.12345379577977
Orange County, Virginia,35265,8.660144619310932
Emporia city, Virginia,5495,29.681528662420384
Wythe County, Virginia,29048,15.054392729275682
Chesapeake city, Virginia,235410,9.32925534174419
Colonial Heights city, Virginia,17582,13.149812308042316
Harrisonburg city, Virginia,53064,24.934041911653853
Albemarle County, Virginia,105105,9.115646258503402
Bland County, Virginia,6524,7.326793378295524
Bedford County, Virginia,77319,8.833533801523558
Botetourt County, Virginia,33149,7.592989230444357
Buckingham County, Virginia,17048,14.617550445800093
Wise County, Virginia,39539,18.384379979260984
Bristol city, Virginia,17077,20.87603208994554
Covington city, Virginia,5675,19.524229074889867
Portsmouth city, Virginia,95536,17.063724669234634
Williamsburg city, Virginia,14817,15.374232300735642
Virginia Beach city, Virginia,450057,7.83811828279529
Alleghany County, Virginia,15489,18.832719994835045
Carroll County, Virginia,29767,14.432089226324454
Galax city, Virginia,6788,20.344725987035947
Washington County, Virginia,54457,14.086343353471547
Westmoreland County, Virginia,17596,9.473744032734713
Northumberland County, Virginia,12254,13.49763342582014
Page County, Virginia,23694,16.831265299231873
Pulaski County, Virginia,34330,13.466355956889018
Warren County, Virginia,38991,9.615039368059296
Alexandria city, Virginia,154710,10.385883265464416
Danville city, Virginia,41911,20.58886688458877
Fredericksburg city, Virginia,28135,14.817842544872935
Hampton city, Virginia,136255,14.409012513302264
Amherst County, Virginia,31819,13.111662842955466
Arlington County, Virginia,229534,8.060679463608878
Bath County, Virginia,4458,9.08479138627187
Hopewell city, Virginia,22353,20.8920502840782
Buchanan County, Virginia,22611,25.32395736588386
Newport News city, Virginia,180775,15.596183100539344
Frederick County, Virginia,83784,5.479566504344505
Stafford County, Virginia,141159,4.616779659816236
Lynchburg city, Virginia,79237,19.323043527644913
York County, Virginia,67196,5.128281445324126
Richmond city, Virginia,220892,23.967368668851748
Martinsville city, Virginia,13256,23.031080265540133
Nelson County, Virginia,14863,14.76821637623629
Essex County, Virginia,11083,12.225931606965624
Pittsylvania County, Virginia,61970,14.440858479909634
Norton city, Virginia,4043,25.377195152114766
Staunton city, Virginia,24273,12.565401886870186
Fluvanna County, Virginia,26109,5.810256999502087
Amelia County, Virginia,12802,12.849554757069209
Radford city, Virginia,17380,30.937859608745686
Winchester city, Virginia,27516,12.05480447739497
Accomack County, Virginia,32840,19.53714981729598
Craig County, Virginia,5131,9.315922822061976
Floyd County, Virginia,15594,11.978966269077851
Giles County, Virginia,16867,11.104523626015297
Grayson County, Virginia,15708,19.378660555131145
Nottoway County, Virginia,15537,19.559760571538906
Rappahannock County, Virginia,7359,8.873488245685555
Tazewell County, Virginia,42689,15.062428260207547
Buena Vista city, Virginia,6495,19.214780600461893
Falls Church city, Virginia,13843,2.9256664017915193
Manassas Park city, Virginia,16117,10.194204876838121
Petersburg city, Virginia,32037,26.987545650341794
Poquoson city, Virginia,12022,4.832806521377474
Sussex County, Virginia,11595,10.728762397585166
Fairfax city, Virginia,23580,7.620865139949109
Waynesboro city, Virginia,21620,17.072155411655874
Manassas city, Virginia,41379,8.779815848618865
Roanoke city, Virginia,99572,21.13646406620335
Salem city, Virginia,25521,8.048273970455703
Suffolk city, Virginia,88057,11.080322972620008
Norfolk city, Virginia,245752,18.820192714606595
Charlotte County, Virginia,12176,22.24868593955322
Chesterfield County, Virginia,335594,7.064190658950994
Fairfax County, Virginia,1142004,6.088244874799037
Greensville County, Virginia,11606,12.467689126313976
Isle of Wight County, Virginia,36090,10.229980604045442
James City County, Virginia,73028,7.390316043161527
Russell County, Virginia,27725,17.417493237150588
Franklin city, Virginia,8334,16.33069354451644
Smyth County, Virginia,31298,16.985110869704133
Charlottesville city, Virginia,46487,23.14410480349345
Lexington city, Virginia,7113,10.740896949247857
Campbell County, Virginia,55158,11.541390188186664
Henrico County, Virginia,324073,10.34026284201399
Henry County, Virginia,51956,18.944876433905613
King George County, Virginia,25564,5.668127053669222
Louisa County, Virginia,34813,11.653692586102892
King William County, Virginia,16329,10.870230877579766
Lancaster County, Virginia,10848,10.859144542772862
Lee County, Virginia,24428,24.5374160799083
Mathews County, Virginia,8830,10.554926387315968
Middlesex County, Virginia,10710,9.88795518207283
Prince Edward County, Virginia,22903,17.172422826703926
Prince George County, Virginia,37704,10.96435391470401
Richmond County, Virginia,8873,14.042601149554828
Rockingham County, Virginia,78653,9.97291902406774
Scott County, Virginia,22290,17.034544638851504
Spotsylvania County, Virginia,130159,7.910325063960233
Surry County, Virginia,6670,13.628185907046477
Appomattox County, Virginia,15462,14.29310567843746
Clarke County, Virginia,14331,10.257483776428721
Franklin County, Virginia,56277,14.403752865291327
King and Queen County, Virginia,7052,15.598411798071469
Mecklenburg County, Virginia,30959,16.28928582964566
Montgomery County, Virginia,97692,21.555500962207756
New Kent County, Virginia,20523,4.955415874872095
Augusta County, Virginia,74390,8.415109557736255
Cumberland County, Virginia,9797,21.50658364805553
Dickenson County, Virginia,15181,22.317370397207036
Goochland County, Virginia,22148,5.056890012642225
Halifax County, Virginia,35030,18.33571224664573
Loudoun County, Virginia,374558,3.6648529733712802
Madison County, Virginia,13108,9.642966127555692
Prince William County, Virginia,450763,6.863473710131488
Roanoke County, Virginia,93419,7.782142818912641
Southampton County, Virginia,18089,10.768975620542871
Highland County, Virginia,2213,10.43831902394939
Brunswick County, Virginia,16435,18.138119866139338
Caroline County, Virginia,29889,11.040851149252234
Gloucester County, Virginia,37035,8.621574186580261
Northampton County, Virginia,11998,19.728288048008
Patrick County, Virginia,17958,19.829602405613098
Powhatan County, Virginia,28364,5.0169228599633335
Rockbridge County, Virginia,22440,15.441176470588236
Shenandoah County, Virginia,42854,10.171745928034722
Fauquier County, Virginia,68406,6.125193696459375
Harrison County, West Virginia,68438,14.749115988193694
Ohio County, West Virginia,42906,12.932923134293572
Ritchie County, West Virginia,10005,18.290854572713645
Calhoun County, West Virginia,7450,16.859060402684563
Morgan County, West Virginia,17510,10.96516276413478
Lincoln County, West Virginia,21241,24.81050797985029
Raleigh County, West Virginia,77097,16.85668703062376
Braxton County, West Virginia,14345,21.505751132798885
Putnam County, West Virginia,56644,9.196031353717958
Barbour County, West Virginia,16790,21.578320428826682
Boone County, West Virginia,23236,24.182303322430712
McDowell County, West Virginia,19707,32.003856497691174
Wayne County, West Virginia,41063,20.660935635486936
Wyoming County, West Virginia,22130,21.988251242657025
Jackson County, West Virginia,29123,14.582975654980599
Mercer County, West Virginia,60963,21.00454373964536
Upshur County, West Virginia,24604,19.90326776133962
Webster County, West Virginia,8637,26.513835822623594
Berkeley County, West Virginia,111610,12.859958785055102
Fayette County, West Virginia,44602,19.191964485897493
Grant County, West Virginia,11673,12.541763042919557
Hampshire County, West Virginia,23412,16.4573722877157
Summers County, West Virginia,13210,17.53974261922786
Brooke County, West Virginia,23067,12.385659166775046
Doddridge County, West Virginia,8570,13.710618436406067
Greenbrier County, West Virginia,35523,17.445035610731075
Hardy County, West Virginia,13812,14.653924123950189
Marion County, West Virginia,56575,15.669465311533363
Mineral County, West Virginia,27421,14.332081251595492
Mingo County, West Virginia,25150,28.707753479125248
Hancock County, West Virginia,29921,13.29166805922262
Lewis County, West Virginia,16371,19.52232606438214
Marshall County, West Virginia,32006,14.903455602074612
Nicholas County, West Virginia,25496,18.402886727329776
Pocahontas County, West Virginia,8574,16.934919524142757
Tucker County, West Virginia,7035,14.82587064676617
Tyler County, West Virginia,8949,16.180578835624093
Randolph County, West Virginia,29152,16.8461855104281
Roane County, West Virginia,14348,18.852801784220798
Taylor County, West Virginia,16977,15.232373210814632
Wirt County, West Virginia,5800,20.82758620689655
Wood County, West Virginia,86016,16.725957961309526
Clay County, West Virginia,8901,24.918548477699137
Gilmer County, West Virginia,8305,19.939795304033716
Mason County, West Virginia,27000,18.78148148148148
Monongalia County, West Virginia,103715,20.019283613749216
Monroe County, West Virginia,13517,17.030406155211956
Pleasants County, West Virginia,7527,15.304902351534476
Wetzel County, West Virginia,15793,22.97853479389603
Cabell County, West Virginia,96100,22.243496357960456
Jefferson County, West Virginia,55673,9.63303576239829
Kanawha County, West Virginia,187827,16.185638912403434
Logan County, West Virginia,34428,22.054722899965146
Pendleton County, West Virginia,7138,18.380498739142617
Preston County, West Virginia,33760,13.969194312796208
Okanogan County, Washington,41377,21.43461343258332
Kittitas County, Washington,43726,18.462699538032293
Thurston County, Washington,269885,11.399299701724809
Benton County, Washington,190529,13.30243689936965
Columbia County, Washington,3999,14.278569642410602
Clark County, Washington,457474,10.173692931182975
Asotin County, Washington,22259,13.280021564311065
